 
****************************************
Report : resources
Design : DSP_Unit_THREAD_POOL_SIZE3_accl_en1_replicate_accl_en0_multithreaded_accl_en0_SPM_NUM4_Addr_Width14_SIMD8_ACCL_NUM1_FU_NUM1_TPS_CEIL2_TPS_BUF_CEIL1_SPM_ADDR_WID3_SIMD_BITS3_Data_Width32_SIMD_Width256
Version: V-2023.12
Date   : Wed Sep 24 17:19:45 2025
****************************************


Resource Report for this hierarchy in file
        /home/g.vilarde/Klessydra/pulpino-klessydra/ips/FU_breakdown/DSP/RTL-DSP_Unit_syn.vhd
=============================================================================
| Cell           | Module         | Parameters | Contained Operations       |
| eq_x_843       | DW_cmp         | width=6    | eq_210_I10_I10_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I10_I11_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I10_I12_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I10_I13_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I10_I14_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I10_I15_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I10_I16_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I10_I1_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I10_I2_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I10_I3_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I10_I4_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I10_I5_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I10_I6_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I10_I7_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I10_I8_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I10_I9_I1 (RTL-Shifter_syn.vhd:210) |
| eq_x_844       | DW_cmp         | width=6    | eq_210_I11_I10_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I11_I11_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I11_I12_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I11_I13_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I11_I14_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I11_I15_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I11_I16_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I11_I1_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I11_I2_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I11_I3_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I11_I4_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I11_I5_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I11_I6_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I11_I7_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I11_I8_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I11_I9_I1 (RTL-Shifter_syn.vhd:210) |
| eq_x_845       | DW_cmp         | width=6    | eq_210_I12_I10_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I12_I11_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I12_I12_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I12_I13_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I12_I14_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I12_I15_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I12_I16_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I12_I1_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I12_I2_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I12_I3_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I12_I4_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I12_I5_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I12_I6_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I12_I7_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I12_I8_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I12_I9_I1 (RTL-Shifter_syn.vhd:210) |
| eq_x_846       | DW_cmp         | width=6    | eq_210_I13_I10_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I13_I11_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I13_I12_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I13_I13_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I13_I14_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I13_I15_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I13_I16_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I13_I1_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I13_I2_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I13_I3_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I13_I4_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I13_I5_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I13_I6_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I13_I7_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I13_I8_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I13_I9_I1 (RTL-Shifter_syn.vhd:210) |
| eq_x_847       | DW_cmp         | width=6    | eq_210_I14_I10_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I14_I11_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I14_I12_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I14_I13_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I14_I14_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I14_I15_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I14_I16_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I14_I1_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I14_I2_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I14_I3_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I14_I4_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I14_I5_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I14_I6_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I14_I7_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I14_I8_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I14_I9_I1 (RTL-Shifter_syn.vhd:210) |
| eq_x_848       | DW_cmp         | width=6    | eq_210_I15_I10_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I15_I11_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I15_I12_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I15_I13_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I15_I14_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I15_I15_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I15_I16_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I15_I1_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I15_I2_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I15_I3_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I15_I4_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I15_I5_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I15_I6_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I15_I7_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I15_I8_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I15_I9_I1 (RTL-Shifter_syn.vhd:210) |
| eq_x_849       | DW_cmp         | width=6    | eq_210_I16_I10_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I16_I11_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I16_I12_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I16_I13_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I16_I14_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I16_I15_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I16_I16_I1 (RTL-Shifter_syn.vhd:210) |
|                |            | eq_210_I16_I1_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I16_I2_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I16_I3_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I16_I4_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I16_I5_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I16_I6_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I16_I7_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I16_I8_I1 (RTL-Shifter_syn.vhd:210) |
 |                |            | eq_210_I16_I9_I1 (RTL-Shifter_syn.vhd:210) |
| eq_x_850       | DW_cmp         | width=5    | eq_224 (RTL-Shifter_syn.vhd:224) |
           |                |            | eq_224_I10_I1 (RTL-Shifter_syn.vhd:224) |
    |                |            | eq_224_I14_I1 (RTL-Shifter_syn.vhd:224) |
    |                |            | eq_224_I17_I1 (RTL-Shifter_syn.vhd:224) |
    |                |            | eq_224_I19_I1 (RTL-Shifter_syn.vhd:224) |
    |                |            | eq_224_I22_I1 (RTL-Shifter_syn.vhd:224) |
    |                |            | eq_224_I24_I1 (RTL-Shifter_syn.vhd:224) |
    |                |            | eq_224_I26_I1 (RTL-Shifter_syn.vhd:224) |
    |                |            | eq_224_I29_I1 (RTL-Shifter_syn.vhd:224) |
    |                |            | eq_224_I2_I1 (RTL-Shifter_syn.vhd:224) |
     |                |            | eq_224_I3_I1 (RTL-Shifter_syn.vhd:224) |
     |                |            | eq_224_I5_I1 (RTL-Shifter_syn.vhd:224) |
     |                |            | eq_224_I7_I1 (RTL-Shifter_syn.vhd:224) |
| eq_x_851       | DW_cmp         | width=5    | eq_224_I2_I12_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I2_I14_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I2_I17_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I2_I19_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I2_I1_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I2_I21_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I2_I24_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I2_I26_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I2_I2_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I2_I31_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I2_I3_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I2_I5_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I2_I7_I1 (RTL-Shifter_syn.vhd:224) |
| eq_x_852       | DW_cmp         | width=5    | eq_224_I3_I12_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I3_I14_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I3_I17_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I3_I19_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I3_I1_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I3_I21_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I3_I24_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I3_I28_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I3_I2_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I3_I31_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I3_I3_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I3_I5_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I3_I9_I1 (RTL-Shifter_syn.vhd:224) |
| eq_x_853       | DW_cmp         | width=5    | eq_224_I4_I12_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I4_I14_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I4_I16_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I4_I19_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I4_I1_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I4_I21_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I4_I26_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I4_I28_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I4_I2_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I4_I31_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I4_I3_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I4_I7_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I4_I9_I1 (RTL-Shifter_syn.vhd:224) |
| eq_x_854       | DW_cmp         | width=5    | eq_224_I5_I12_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I5_I14_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I5_I16_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I5_I19_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I5_I1_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I5_I23_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I5_I26_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I5_I28_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I5_I2_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I5_I31_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I5_I4_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I5_I7_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I5_I9_I1 (RTL-Shifter_syn.vhd:224) |
| eq_x_855       | DW_cmp         | width=5    | eq_224_I6_I11_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I6_I14_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I6_I16_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I6_I1_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I6_I21_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I6_I23_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I6_I26_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I6_I28_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I6_I2_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I6_I30_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I6_I4_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I6_I7_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I6_I9_I1 (RTL-Shifter_syn.vhd:224) |
| eq_x_856       | DW_cmp         | width=5    | eq_224_I7_I11_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I7_I14_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I7_I18_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I7_I1_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I7_I21_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I7_I23_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I7_I26_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I7_I28_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I7_I2_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I7_I30_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I7_I4_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I7_I7_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I7_I9_I1 (RTL-Shifter_syn.vhd:224) |
| eq_x_857       | DW_cmp         | width=5    | eq_224_I8_I11_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I8_I16_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I8_I18_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I8_I1_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I8_I21_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I8_I23_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I8_I25_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I8_I28_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I8_I2_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I8_I30_I1 (RTL-Shifter_syn.vhd:224) |
 |                |            | eq_224_I8_I4_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I8_I6_I1 (RTL-Shifter_syn.vhd:224) |
  |                |            | eq_224_I8_I9_I1 (RTL-Shifter_syn.vhd:224) |
| eq_x_858       | DW_cmp         | width=7    | eq_196 (RTL-Shifter_syn.vhd:196) |
           |                |            | eq_196_I2_I1 (RTL-Shifter_syn.vhd:196) |
     |                |            | eq_196_I3_I1 (RTL-Shifter_syn.vhd:196) |
     |                |            | eq_196_I4_I1 (RTL-Shifter_syn.vhd:196) |
     |                |            | eq_196_I5_I1 (RTL-Shifter_syn.vhd:196) |
     |                |            | eq_196_I6_I1 (RTL-Shifter_syn.vhd:196) |
     |                |            | eq_196_I7_I1 (RTL-Shifter_syn.vhd:196) |
     |                |            | eq_196_I8_I1 (RTL-Shifter_syn.vhd:196) |
| eq_x_859       | DW_cmp         | width=7    | eq_196_I2_I1_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I2_I2_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I2_I3_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I2_I4_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I2_I5_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I2_I6_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I2_I7_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I2_I8_I1 (RTL-Shifter_syn.vhd:196) |
| eq_x_860       | DW_cmp         | width=7    | eq_196_I3_I1_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I3_I2_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I3_I3_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I3_I4_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I3_I5_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I3_I6_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I3_I7_I1 (RTL-Shifter_syn.vhd:196) |
| eq_x_861       | DW_cmp         | width=7    | eq_196_I4_I1_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I4_I2_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I4_I3_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I4_I4_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I4_I5_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I4_I6_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I4_I7_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I4_I8_I1 (RTL-Shifter_syn.vhd:196) |
| eq_x_862       | DW_cmp         | width=7    | eq_196_I5_I1_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I5_I2_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I5_I3_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I5_I4_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I5_I5_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I5_I6_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I5_I8_I1 (RTL-Shifter_syn.vhd:196) |
| eq_x_863       | DW_cmp         | width=7    | eq_196_I6_I1_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I6_I2_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I6_I3_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I6_I4_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I6_I5_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I6_I6_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I6_I7_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I6_I8_I1 (RTL-Shifter_syn.vhd:196) |
| eq_x_864       | DW_cmp         | width=7    | eq_196_I7_I1_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I7_I2_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I7_I3_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I7_I4_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I7_I5_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I7_I7_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I7_I8_I1 (RTL-Shifter_syn.vhd:196) |
| eq_x_865       | DW_cmp         | width=7    | eq_196_I8_I1_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I8_I2_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I8_I3_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I8_I4_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I8_I5_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I8_I6_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I8_I7_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I8_I8_I1 (RTL-Shifter_syn.vhd:196) |
| eq_x_866       | DW_cmp         | width=7    | eq_196_I9_I1_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I9_I2_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I9_I3_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I9_I4_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I9_I5_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I9_I6_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I9_I7_I1 (RTL-Shifter_syn.vhd:196) |
  |                |            | eq_196_I9_I8_I1 (RTL-Shifter_syn.vhd:196) |
| eq_x_867       | DW_cmp         | width=7    | eq_196_I10_I1_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I10_I2_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I10_I3_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I10_I4_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I10_I6_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I10_I7_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I10_I8_I1 (RTL-Shifter_syn.vhd:196) |
| eq_x_868       | DW_cmp         | width=7    | eq_196_I11_I1_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I11_I2_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I11_I3_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I11_I4_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I11_I5_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I11_I6_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I11_I7_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I11_I8_I1 (RTL-Shifter_syn.vhd:196) |
| eq_x_869       | DW_cmp         | width=7    | eq_196_I12_I1_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I12_I2_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I12_I3_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I12_I5_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I12_I6_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I12_I7_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I12_I8_I1 (RTL-Shifter_syn.vhd:196) |
| eq_x_870       | DW_cmp         | width=7    | eq_196_I13_I1_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I13_I2_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I13_I3_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I13_I4_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I13_I5_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I13_I6_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I13_I7_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I13_I8_I1 (RTL-Shifter_syn.vhd:196) |
| eq_x_871       | DW_cmp         | width=7    | eq_196_I14_I1_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I14_I2_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I14_I4_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I14_I5_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I14_I6_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I14_I7_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I14_I8_I1 (RTL-Shifter_syn.vhd:196) |
| eq_x_872       | DW_cmp         | width=7    | eq_196_I15_I1_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I15_I2_I1 (RTL-Shifter_syn.vhd:196) |
 |                |            | eq_196_I15_I3_I1 (RTL-Shifter_syn.vhd:196) |
