 
****************************************
Report : resources
Design : DSP_Unit_THREAD_POOL_SIZE6_accl_en1_replicate_accl_en1_multithreaded_accl_en0_SPM_NUM4_Addr_Width14_SIMD4_ACCL_NUM6_FU_NUM6_TPS_CEIL3_TPS_BUF_CEIL3_SPM_ADDR_WID3_SIMD_BITS2_Data_Width32_SIMD_Width128
Version: V-2023.12
Date   : Wed Sep 24 15:32:58 2025
****************************************


Resource Report for this hierarchy in file
        /home/g.vilarde/Klessydra/pulpino-klessydra/ips/FU_breakdown/DSP/RTL-DSP_Unit_syn.vhd
=============================================================================
| Cell           | Module         | Parameters | Contained Operations       |
| lt_x_808       | DW_cmp         | width=19   | lt_718_I81_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_809       | DW_cmp         | width=19   | lt_718_I82_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_810       | DW_cmp         | width=19   | lt_718_I83_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_811       | DW_cmp         | width=19   | lt_718_I84_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_812       | DW_cmp         | width=19   | lt_718_I85_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_813       | DW_cmp         | width=19   | lt_718_I86_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_814       | DW_cmp         | width=19   | lt_718_I87_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_815       | DW_cmp         | width=19   | lt_718_I88_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_816       | DW_cmp         | width=19   | lt_718_I89_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_817       | DW_cmp         | width=19   | lt_718_I90_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_818       | DW_cmp         | width=19   | lt_718_I91_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_819       | DW_cmp         | width=19   | lt_718_I92_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_820       | DW_cmp         | width=19   | lt_718_I93_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_821       | DW_cmp         | width=19   | lt_718_I94_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_822       | DW_cmp         | width=19   | lt_718_I95_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_823       | DW_cmp         | width=19   | lt_718_I96_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_824       | DW_cmp         | width=19   | lt_718_I97_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_825       | DW_cmp         | width=19   | lt_718_I98_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_826       | DW_cmp         | width=19   | lt_718_I99_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_827       | DW_cmp         | width=19   | lt_718_I100_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_828       | DW_cmp         | width=19   | lt_718_I101_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_829       | DW_cmp         | width=19   | lt_718_I102_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_830       | DW_cmp         | width=19   | lt_718_I103_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_831       | DW_cmp         | width=19   | lt_718_I104_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_832       | DW_cmp         | width=19   | lt_718_I105_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_833       | DW_cmp         | width=19   | lt_718_I106_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_834       | DW_cmp         | width=19   | lt_718_I107_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_835       | DW_cmp         | width=19   | lt_718_I108_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_836       | DW_cmp         | width=19   | lt_718_I109_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_837       | DW_cmp         | width=19   | lt_718_I110_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_838       | DW_cmp         | width=19   | lt_718_I111_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_839       | DW_cmp         | width=19   | lt_718_I112_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_840       | DW_cmp         | width=19   | lt_718_I113_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_841       | DW_cmp         | width=19   | lt_718_I114_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_842       | DW_cmp         | width=19   | lt_718_I115_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_843       | DW_cmp         | width=19   | lt_718_I116_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_844       | DW_cmp         | width=19   | lt_718_I117_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_845       | DW_cmp         | width=19   | lt_718_I118_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_846       | DW_cmp         | width=19   | lt_718_I119_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_847       | DW_cmp         | width=19   | lt_718_I120_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_848       | DW_cmp         | width=19   | lt_718_I121_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_849       | DW_cmp         | width=19   | lt_718_I122_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_850       | DW_cmp         | width=19   | lt_718_I123_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_851       | DW_cmp         | width=19   | lt_718_I124_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_852       | DW_cmp         | width=19   | lt_718_I125_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_853       | DW_cmp         | width=19   | lt_718_I126_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_854       | DW_cmp         | width=19   | lt_718_I127_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_855       | DW_cmp         | width=19   | lt_718_I128_G2 (RTL-DSP_Unit_syn.vhd:718) |
| lte_x_1065     | DW_cmp         | width=32   | lte_813_G2 (RTL-DSP_Unit_syn.vhd:813) |
| lte_x_1066     | DW_cmp         | width=15   | lte_gte_818_G2 (RTL-DSP_Unit_syn.vhd:818) |
| lte_x_1067     | DW_cmp         | width=15   | lte_gte_820_G2 (RTL-DSP_Unit_syn.vhd:820) |
| lte_x_1069     | DW_cmp         | width=14   | lte_822_I2_G2 (RTL-DSP_Unit_syn.vhd:822) |
| lte_x_1071     | DW_cmp         | width=14   | lte_822_I3_G2 (RTL-DSP_Unit_syn.vhd:822) |
| lte_x_1073     | DW_cmp         | width=14   | lte_822_I4_G2 (RTL-DSP_Unit_syn.vhd:822) |
| lte_x_1434     | DW_cmp         | width=15   | lte_gte_651_G3 (RTL-DSP_Unit_syn.vhd:651) |
| add_x_1435     | DW01_add       | width=14   | add_684_G3 (RTL-DSP_Unit_syn.vhd:684) |
| gte_x_1436     | DW_cmp         | width=15   | gte_687_G3 (RTL-DSP_Unit_syn.vhd:687) |
| sub_x_1437     | DW01_sub       | width=15   | sub_688_G3 (RTL-DSP_Unit_syn.vhd:688) |
| gte_x_1438     | DW_cmp         | width=15   | gte_711_G3 (RTL-DSP_Unit_syn.vhd:711) |
| sub_x_1439     | DW01_sub       | width=15   | sub_713_G3 (RTL-DSP_Unit_syn.vhd:713) |
| lt_x_1440      | DW_cmp         | width=19   | lt_718_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1441      | DW_cmp         | width=19   | lt_718_I2_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1442      | DW_cmp         | width=19   | lt_718_I3_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1443      | DW_cmp         | width=19   | lt_718_I4_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1444      | DW_cmp         | width=19   | lt_718_I5_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1445      | DW_cmp         | width=19   | lt_718_I6_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1446      | DW_cmp         | width=19   | lt_718_I7_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1447      | DW_cmp         | width=19   | lt_718_I8_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1448      | DW_cmp         | width=19   | lt_718_I9_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1449      | DW_cmp         | width=19   | lt_718_I10_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1450      | DW_cmp         | width=19   | lt_718_I11_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1451      | DW_cmp         | width=19   | lt_718_I12_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1452      | DW_cmp         | width=19   | lt_718_I13_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1453      | DW_cmp         | width=19   | lt_718_I14_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1454      | DW_cmp         | width=19   | lt_718_I15_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1455      | DW_cmp         | width=19   | lt_718_I16_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1456      | DW_cmp         | width=19   | lt_718_I17_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1457      | DW_cmp         | width=19   | lt_718_I18_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1458      | DW_cmp         | width=19   | lt_718_I19_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1459      | DW_cmp         | width=19   | lt_718_I20_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1460      | DW_cmp         | width=19   | lt_718_I21_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1461      | DW_cmp         | width=19   | lt_718_I22_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1462      | DW_cmp         | width=19   | lt_718_I23_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1463      | DW_cmp         | width=19   | lt_718_I24_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1464      | DW_cmp         | width=19   | lt_718_I25_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1465      | DW_cmp         | width=19   | lt_718_I26_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1466      | DW_cmp         | width=19   | lt_718_I27_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1467      | DW_cmp         | width=19   | lt_718_I28_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1468      | DW_cmp         | width=19   | lt_718_I29_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1469      | DW_cmp         | width=19   | lt_718_I30_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1470      | DW_cmp         | width=19   | lt_718_I31_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1471      | DW_cmp         | width=19   | lt_718_I32_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1472      | DW_cmp         | width=19   | lt_718_I33_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1473      | DW_cmp         | width=19   | lt_718_I34_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1474      | DW_cmp         | width=19   | lt_718_I35_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1475      | DW_cmp         | width=19   | lt_718_I36_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1476      | DW_cmp         | width=19   | lt_718_I37_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1477      | DW_cmp         | width=19   | lt_718_I38_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1478      | DW_cmp         | width=19   | lt_718_I39_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1479      | DW_cmp         | width=19   | lt_718_I40_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1480      | DW_cmp         | width=19   | lt_718_I41_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1481      | DW_cmp         | width=19   | lt_718_I42_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1482      | DW_cmp         | width=19   | lt_718_I43_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1483      | DW_cmp         | width=19   | lt_718_I44_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1484      | DW_cmp         | width=19   | lt_718_I45_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1485      | DW_cmp         | width=19   | lt_718_I46_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1486      | DW_cmp         | width=19   | lt_718_I47_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1487      | DW_cmp         | width=19   | lt_718_I48_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1488      | DW_cmp         | width=19   | lt_718_I49_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1489      | DW_cmp         | width=19   | lt_718_I50_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1490      | DW_cmp         | width=19   | lt_718_I51_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1491      | DW_cmp         | width=19   | lt_718_I52_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1492      | DW_cmp         | width=19   | lt_718_I53_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1493      | DW_cmp         | width=19   | lt_718_I54_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1494      | DW_cmp         | width=19   | lt_718_I55_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1495      | DW_cmp         | width=19   | lt_718_I56_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1496      | DW_cmp         | width=19   | lt_718_I57_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1497      | DW_cmp         | width=19   | lt_718_I58_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1498      | DW_cmp         | width=19   | lt_718_I59_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1499      | DW_cmp         | width=19   | lt_718_I60_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1500      | DW_cmp         | width=19   | lt_718_I61_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1501      | DW_cmp         | width=19   | lt_718_I62_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1502      | DW_cmp         | width=19   | lt_718_I63_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1503      | DW_cmp         | width=19   | lt_718_I64_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1504      | DW_cmp         | width=19   | lt_718_I65_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1505      | DW_cmp         | width=19   | lt_718_I66_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1506      | DW_cmp         | width=19   | lt_718_I67_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1507      | DW_cmp         | width=19   | lt_718_I68_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1508      | DW_cmp         | width=19   | lt_718_I69_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1509      | DW_cmp         | width=19   | lt_718_I70_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1510      | DW_cmp         | width=19   | lt_718_I71_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1511      | DW_cmp         | width=19   | lt_718_I72_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1512      | DW_cmp         | width=19   | lt_718_I73_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1513      | DW_cmp         | width=19   | lt_718_I74_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1514      | DW_cmp         | width=19   | lt_718_I75_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1515      | DW_cmp         | width=19   | lt_718_I76_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1516      | DW_cmp         | width=19   | lt_718_I77_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1517      | DW_cmp         | width=19   | lt_718_I78_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1518      | DW_cmp         | width=19   | lt_718_I79_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1519      | DW_cmp         | width=19   | lt_718_I80_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1520      | DW_cmp         | width=19   | lt_718_I81_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1521      | DW_cmp         | width=19   | lt_718_I82_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1522      | DW_cmp         | width=19   | lt_718_I83_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1523      | DW_cmp         | width=19   | lt_718_I84_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1524      | DW_cmp         | width=19   | lt_718_I85_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1525      | DW_cmp         | width=19   | lt_718_I86_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1526      | DW_cmp         | width=19   | lt_718_I87_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1527      | DW_cmp         | width=19   | lt_718_I88_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1528      | DW_cmp         | width=19   | lt_718_I89_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1529      | DW_cmp         | width=19   | lt_718_I90_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1530      | DW_cmp         | width=19   | lt_718_I91_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1531      | DW_cmp         | width=19   | lt_718_I92_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1532      | DW_cmp         | width=19   | lt_718_I93_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1533      | DW_cmp         | width=19   | lt_718_I94_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1534      | DW_cmp         | width=19   | lt_718_I95_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1535      | DW_cmp         | width=19   | lt_718_I96_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1536      | DW_cmp         | width=19   | lt_718_I97_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1537      | DW_cmp         | width=19   | lt_718_I98_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1538      | DW_cmp         | width=19   | lt_718_I99_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1539      | DW_cmp         | width=19   | lt_718_I100_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1540      | DW_cmp         | width=19   | lt_718_I101_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1541      | DW_cmp         | width=19   | lt_718_I102_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1542      | DW_cmp         | width=19   | lt_718_I103_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1543      | DW_cmp         | width=19   | lt_718_I104_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1544      | DW_cmp         | width=19   | lt_718_I105_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1545      | DW_cmp         | width=19   | lt_718_I106_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1546      | DW_cmp         | width=19   | lt_718_I107_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1547      | DW_cmp         | width=19   | lt_718_I108_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1548      | DW_cmp         | width=19   | lt_718_I109_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1549      | DW_cmp         | width=19   | lt_718_I110_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1550      | DW_cmp         | width=19   | lt_718_I111_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1551      | DW_cmp         | width=19   | lt_718_I112_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1552      | DW_cmp         | width=19   | lt_718_I113_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1553      | DW_cmp         | width=19   | lt_718_I114_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1554      | DW_cmp         | width=19   | lt_718_I115_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1555      | DW_cmp         | width=19   | lt_718_I116_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1556      | DW_cmp         | width=19   | lt_718_I117_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1557      | DW_cmp         | width=19   | lt_718_I118_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1558      | DW_cmp         | width=19   | lt_718_I119_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1559      | DW_cmp         | width=19   | lt_718_I120_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1560      | DW_cmp         | width=19   | lt_718_I121_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1561      | DW_cmp         | width=19   | lt_718_I122_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1562      | DW_cmp         | width=19   | lt_718_I123_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1563      | DW_cmp         | width=19   | lt_718_I124_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1564      | DW_cmp         | width=19   | lt_718_I125_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1565      | DW_cmp         | width=19   | lt_718_I126_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1566      | DW_cmp         | width=19   | lt_718_I127_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_1567      | DW_cmp         | width=19   | lt_718_I128_G3 (RTL-DSP_Unit_syn.vhd:718) |
| lte_x_1777     | DW_cmp         | width=32   | lte_813_G3 (RTL-DSP_Unit_syn.vhd:813) |
| lte_x_1778     | DW_cmp         | width=15   | lte_gte_818_G3 (RTL-DSP_Unit_syn.vhd:818) |
| lte_x_1779     | DW_cmp         | width=15   | lte_gte_820_G3 (RTL-DSP_Unit_syn.vhd:820) |
| lte_x_1781     | DW_cmp         | width=14   | lte_822_I2_G3 (RTL-DSP_Unit_syn.vhd:822) |
| lte_x_1783     | DW_cmp         | width=14   | lte_822_I3_G3 (RTL-DSP_Unit_syn.vhd:822) |
| lte_x_1785     | DW_cmp         | width=14   | lte_822_I4_G3 (RTL-DSP_Unit_syn.vhd:822) |
| lte_x_2146     | DW_cmp         | width=15   | lte_gte_651_G4 (RTL-DSP_Unit_syn.vhd:651) |
| add_x_2147     | DW01_add       | width=14   | add_684_G4 (RTL-DSP_Unit_syn.vhd:684) |
| gte_x_2148     | DW_cmp         | width=15   | gte_687_G4 (RTL-DSP_Unit_syn.vhd:687) |
| sub_x_2149     | DW01_sub       | width=15   | sub_688_G4 (RTL-DSP_Unit_syn.vhd:688) |
| gte_x_2150     | DW_cmp         | width=15   | gte_711_G4 (RTL-DSP_Unit_syn.vhd:711) |
| sub_x_2151     | DW01_sub       | width=15   | sub_713_G4 (RTL-DSP_Unit_syn.vhd:713) |
| lt_x_2152      | DW_cmp         | width=19   | lt_718_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2153      | DW_cmp         | width=19   | lt_718_I2_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2154      | DW_cmp         | width=19   | lt_718_I3_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2155      | DW_cmp         | width=19   | lt_718_I4_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2156      | DW_cmp         | width=19   | lt_718_I5_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2157      | DW_cmp         | width=19   | lt_718_I6_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2158      | DW_cmp         | width=19   | lt_718_I7_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2159      | DW_cmp         | width=19   | lt_718_I8_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2160      | DW_cmp         | width=19   | lt_718_I9_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2161      | DW_cmp         | width=19   | lt_718_I10_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2162      | DW_cmp         | width=19   | lt_718_I11_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2163      | DW_cmp         | width=19   | lt_718_I12_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2164      | DW_cmp         | width=19   | lt_718_I13_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2165      | DW_cmp         | width=19   | lt_718_I14_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2166      | DW_cmp         | width=19   | lt_718_I15_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2167      | DW_cmp         | width=19   | lt_718_I16_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2168      | DW_cmp         | width=19   | lt_718_I17_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2169      | DW_cmp         | width=19   | lt_718_I18_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2170      | DW_cmp         | width=19   | lt_718_I19_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2171      | DW_cmp         | width=19   | lt_718_I20_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2172      | DW_cmp         | width=19   | lt_718_I21_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2173      | DW_cmp         | width=19   | lt_718_I22_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2174      | DW_cmp         | width=19   | lt_718_I23_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2175      | DW_cmp         | width=19   | lt_718_I24_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2176      | DW_cmp         | width=19   | lt_718_I25_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2177      | DW_cmp         | width=19   | lt_718_I26_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2178      | DW_cmp         | width=19   | lt_718_I27_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2179      | DW_cmp         | width=19   | lt_718_I28_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2180      | DW_cmp         | width=19   | lt_718_I29_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2181      | DW_cmp         | width=19   | lt_718_I30_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2182      | DW_cmp         | width=19   | lt_718_I31_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2183      | DW_cmp         | width=19   | lt_718_I32_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2184      | DW_cmp         | width=19   | lt_718_I33_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2185      | DW_cmp         | width=19   | lt_718_I34_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2186      | DW_cmp         | width=19   | lt_718_I35_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2187      | DW_cmp         | width=19   | lt_718_I36_G4 (RTL-DSP_Unit_syn.vhd:718) |
| lt_x_2188      | DW_cmp         | width=19   | lt_718_I37_G4 (RTL-DSP_Unit_syn.vhd:718) |
