Version("1.1")
Date("09/23/25 11:31:44")
User("g.vilarde")
Tool("ZOIX")
Info("  Type:    Fault Coverage Report")
Info("  Version: V-2023.12 (64-bit, Nov 19 2023)")
Info("  Models:  All")
Info("  Classes: All")

FunctionalBlocks{
     1 design {
           1  DSP {F:47924}
    }
}
StrobeData{
    StrobeList{"strobe1"
        Pins{
            1 "DSP.dsp_except_data[31:0]";
            2 "DSP.state_DSP[1:0]";
            3 "DSP.dsp_we_word[1:0]";
            4 "DSP.dsp_sc_read_addr[27:0]";
            5 "DSP.dsp_to_sc[7:0]";
            6 "DSP.dsp_sc_data_write_wire[63:0]";
            7 "DSP.dsp_sc_write_addr[13:0]";
            8 "DSP.dsp_sci_we[3:0]";
            9 "DSP.dsp_sci_req[3:0]";
        }
    }
}

FaultList{

Total             ND              DD            PD             NC             NO Scope
----- -------------- --------------- ------------- -------------- -------------- -----
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4615
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4612
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4609
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4606
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4603
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4600
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4597
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4594
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4591
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4588
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4585
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4582
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4579
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4576
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4573
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4570
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4567
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4564
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4561
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4558
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4555
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4552
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4549
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4546
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4543
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4540
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4537
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4534
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4531
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4528
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4525
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4522
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4519
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4516
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4513
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4510
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4507
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4504
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4501
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4498
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4495
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4492
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4251
   10    4  (40.00%)     4  (40.00%)   0   (0.00%)    0   (0.00%)    2  (20.00%) -U6211
    8    4  (50.00%)     4  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U6103
    8    4  (50.00%)     4  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U6097
    8    4  (50.00%)     4  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U6068
    8    4  (50.00%)     4  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U6012
    8    4  (50.00%)     4  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U6010
    8    4  (50.00%)     4  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5909
    8    4  (50.00%)     4  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5823
    8    4  (50.00%)     4  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5751
    8    4  (50.00%)     4  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5218
    8    4  (50.00%)     4  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5198
    8    4  (50.00%)     4  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5184
    8    4  (50.00%)     4  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5138
    8    4  (50.00%)     4  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4779
    8    4  (50.00%)     4  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4320
   10    4  (40.00%)     3  (30.00%)   0   (0.00%)    2  (20.00%)    1  (10.00%) -U5923
   10    4  (40.00%)     3  (30.00%)   0   (0.00%)    2  (20.00%)    1  (10.00%) -U5330
    8    4  (50.00%)     3  (37.50%)   0   (0.00%)    1  (12.50%)    0   (0.00%) -U7044
    8    4  (50.00%)     3  (37.50%)   0   (0.00%)    1  (12.50%)    0   (0.00%) -U7018
    8    4  (50.00%)     3  (37.50%)   0   (0.00%)    1  (12.50%)    0   (0.00%) -U6988
    8    4  (50.00%)     3  (37.50%)   0   (0.00%)    1  (12.50%)    0   (0.00%) -U6985
    8    4  (50.00%)     3  (37.50%)   0   (0.00%)    1  (12.50%)    0   (0.00%) -U6977
    8    4  (50.00%)     3  (37.50%)   0   (0.00%)    1  (12.50%)    0   (0.00%) -U6972
    8    4  (50.00%)     3  (37.50%)   0   (0.00%)    1  (12.50%)    0   (0.00%) -U6952
    8    4  (50.00%)     3  (37.50%)   0   (0.00%)    1  (12.50%)    0   (0.00%) -U6921
    8    4  (50.00%)     3  (37.50%)   0   (0.00%)    1  (12.50%)    0   (0.00%) -U5779
   10    4  (40.00%)     3  (30.00%)   0   (0.00%)    0   (0.00%)    3  (30.00%) -U6949
   10    4  (40.00%)     3  (30.00%)   0   (0.00%)    0   (0.00%)    3  (30.00%) -U5933
   10    4  (40.00%)     3  (30.00%)   0   (0.00%)    0   (0.00%)    3  (30.00%) -U5908
